system:index,AreaM2,B11,B12,B2,B3,B4,B8,class,FEATURETYP,.geo
00000000000000000ab8_0,8431.817454,996,542,283.5,654,610.5,2072,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.08245487748752,-36.209337388053875]}"
00000000000000000ab9_0,37733.12,2194,1503,375,603.5,805.5,1598,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.87278809017403,-36.25407348920303]}"
00000000000000000aba_0,38594.31,2145,1486,409,568.5,800,1504,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.8719796064183,-36.252276858634794]}"
00000000000000000abb_0,38358.26,2194.5,1479,385.5,590.5,773.5,1676,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.87027280737848,-36.25290567933367]}"
00000000000000000abc_0,40017.69,2110.5,1444,363,614,869,1652,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.86928466056597,-36.253893826146204]}"
00000000000000000abd_0,8828.328354,1866.5,1274.5,542.5,938.5,1106,1830,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.87979494939015,-36.23646650963429]}"
00000000000000000abe_0,5592.440782,1707,1028.5,280.5,508.5,620,1646,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.8709914596058,-36.22622571539532]}"
00000000000000000abf_0,8006.137467,551,340,955,1626,1966,990,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.83694531033765,-36.130914463750244]}"
00000000000000000ac0_0,19555.47751,466,302,42,125,213,890,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.85284549086657,-36.19020327250213]}"
00000000000000000ac1_0,6114.163817,1999.5,1562.5,755,1154,1368,2244,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.93342437185208,-36.18732866359295]}"
00000000000000000ac2_0,5587.589319,2193.5,1609,743.5,1173.5,1443,2317,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.89264085795307,-36.10046157561859]}"
00000000000000000ac3_0,10208.47781,755,369,746.5,1376,1594,2194,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.8982104127146,-36.207001768315166]}"
00000000000000000ac4_0,5279.883936,829,509,24.5,120.5,108.5,736,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.60257942699272,-36.12803985484106]}"
00000000000000000ac5_0,6262.541871,1817.5,1209.5,231.5,472,692.5,1495,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.6331221466528,-36.148790937904224]}"
00000000000000000ac6_0,15315.64653,2503,1855,936,1328,1568,2526,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.6160541562545,-36.06551711106634]}"
00000000000000000ac7_0,5986.110125,1435,886.5,209,352,376,1618,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.64992064246582,-36.076296894475774]}"
00000000000000000ac8_0,13343.77005,126,92.5,558.5,1111,766.5,142.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.6076099925838,-35.99131626859807]}"
00000000000000000ac9_0,10038.24917,1240,673.5,104,271,302,1422,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.59593189389025,-35.970924511648555]}"
00000000000000000aca_0,5150.096295,1042,553,176,313,350,1702,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.564041701304,-35.85728762820744]}"
00000000000000000acb_0,5824.319247,2033,1357.5,444.5,729.5,873,2378,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.56880277230982,-35.87992517336725]}"
00000000000000000acc_0,7361.176798,1341.5,851,548,905,860,1782,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.62225253171493,-35.94604117827845]}"
00000000000000000acd_0,52731.42449,1088,752.5,302.5,590,369,293,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.6353679348631,-35.898520299748526]}"
00000000000000000ace_0,28776.44,76,54.5,282.5,669,423.5,281.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.63006787468677,-35.89654400612346]}"
00000000000000000acf_0,20711.28,57,59,24.5,107,41,89,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.6249474775673,-35.89645417459505]}"
00000000000000000ad0_0,14772.11,247,196,173,275.5,174,339,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.6263847820219,-35.89564569083934]}"
00000000000000000ad1_0,18264.35,55,52.5,15,59,37,22,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.62404916228317,-35.895376196254105]}"
00000000000000000ad2_0,41345.07,82.5,74,283,560,386.5,171,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.6302475377436,-35.89402872332793]}"
00000000000000000ad3_0,22386.1,1144.5,718.5,250,638,467.5,1341,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.6157846616693,-35.89025579913462]}"
00000000000000000ad4_0,5583.073035,1225.5,663.5,184.5,362.5,371,1657,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.6157846616693,-35.88585405424244]}"
00000000000000000ad5_0,14500.16824,1630.5,1018.5,321,498.5,609.5,1919,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.63833237530068,-35.90498816979419]}"
00000000000000000ad6_0,6045.251091,1945,1356.5,273,579.5,592,2153,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.64785451731234,-36.05662378975356]}"
00000000000000000ad7_0,25387.99738,895,570,568,956.5,945.5,571.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.67839723697242,-35.99320273069472]}"
00000000000000000ad8_0,7214.139836,1581.5,1055,389,770.5,698.5,2307,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.67749892168828,-35.97209232151791]}"
00000000000000000ad9_0,13683.84362,471.5,276.5,750.5,1147,862.5,380.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.59539290471977,-36.1110616959712]}"
00000000000000000ada_0,9490.054976,2079.5,1264.5,281.5,506,591,2837,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.62297118394224,-36.08797499316933]}"
00000000000000000adb_0,5435.734237,1695.5,924,255.5,533.5,542.5,2566,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.71064675567231,-36.01224701471806]}"
00000000000000000adc_0,6194.930838,1544.5,1040,512.5,850,952,2283,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.7104670926155,-36.011438530962344]}"
00000000000000000add_0,9724.180249,1286,724,363.5,631.5,641,2978,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.70597551619488,-36.00640796537128]}"
00000000000000000ade_0,6744.389011,984,542,203,416.5,453.5,1747,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.75924561254317,-35.9975146440585]}"
00000000000000000adf_0,6278.061294,1671.5,1007.5,211.5,404.5,437.5,1653,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.59584206236184,-36.03641169586087]}"
00000000000000000ae0_0,6832.718267,1220,712.5,961,1623,2030,2115,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.7565506666908,-36.05761193656609]}"
00000000000000000ae1_0,5532.76,1324.5,769,224,434,444.5,2939,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.685943085359,-36.102078543130006]}"
00000000000000000ae2_0,6677.621504,1535.5,771,154,474.5,242.5,4001,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.5901826760719,-35.95089208081269]}"
00000000000000000ae3_0,5684.424377,1249,689.5,208,430,387.5,2131,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.61147274830552,-35.937776677664544]}"
00000000000000000ae4_0,7684.817195,2241.5,1497.5,402.5,597.5,834.5,2133,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.60491504673143,-35.935890215567895]}"
00000000000000000ae5_0,7033.458701,1669.5,1097,226.5,500.5,505,2076,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.58030120794658,-35.933554595829186]}"
00000000000000000ae6_0,6366.063922,1780.5,1126.5,352,568.5,668.5,1786,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.66159874115937,-36.022936966599076]}"
00000000000000000ae7_0,5253.858368,1344,866.5,722.5,1213,1206,1311,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.6641140239549,-36.01512162362724]}"
00000000000000000ae8_0,15611.93624,2077,1390.5,272,503,568,1721,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.59386576873678,-35.88100315170819]}"
00000000000000000ae9_0,20360.4168,672.5,390,51.5,118.5,125,764.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.59799801904373,-35.87758955362854]}"
00000000000000000aea_0,7607.875323,469.5,303,263.5,546.5,554,485,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.736967393497,-35.98493823008082]}"
00000000000000000aeb_0,18075.44543,1294,788.5,223.5,484.5,449,2045,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.65854446919337,-36.13477721947196]}"
00000000000000000aec_0,5782.798355,890.5,597,115,221.5,184.5,254.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.66339537172763,-35.93121897609048]}"
00000000000000000aed_0,7746.379599,1092,667,134,293.5,301.5,883.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.6933092706888,-36.05895940949227]}"
00000000000000000aee_0,21424.36425,1692,1017,430,728,690,2744,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.8968675140703,-36.01350465611582]}"
00000000000000000aef_0,5967.921632,672.5,377.5,17.5,82,142,543.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.79149513124307,-35.99724514947326]}"
00000000000000000af0_0,5629.770931,570.5,368.5,871,1483,1638,821,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.79023748984528,-36.02302679812749]}"
00000000000000000af1_0,6357.069293,1606.5,1074,294.5,528.5,579.5,2142,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.78781203857818,-36.00443167174622]}"
00000000000000000af2_0,9600.777459,446.5,253,20.5,48,81.5,449,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.781883157703,-35.99059761637078]}"
00000000000000000af3_0,15879.73087,1159.5,797,269.5,482.5,566,1646,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.76508466188994,-36.01251650930329]}"
00000000000000000af4_0,5383.054954,869,523.5,30.5,86,152.5,605,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.8406329772844,-35.99544851890502]}"
00000000000000000af5_0,7290.238828,1063.5,670,457.5,687.5,818.5,1302,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.57284976537022,-36.38226308024689]}"
00000000000000000af6_0,8684.041175,2157.5,1425,466,737.5,949.5,2221,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.59261270162085,-36.39492932575297]}"
00000000000000000af7_0,9610.652132,713.5,412,209.5,363,383.5,1746.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.6253113779628,-36.37193245447951]}"
00000000000000000af8_0,6133.122155,951.5,609.5,305.5,571.5,579.5,1269,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.62099946459904,-36.37085447613857]}"
00000000000000000af9_0,15264.94297,1252.5,754,47,257.5,291.5,527.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.63896577028143,-36.30410965052849]}"
00000000000000000afa_0,5533.132601,1586,953,226.5,475,547.5,1852,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.81278977775855,-36.506410252512204]}"
00000000000000000afb_0,10632.36318,296.5,176,2.5,117.5,126.5,158.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.78350469949626,-36.49679827897212]}"
00000000000000000afc_0,9427.296163,1545.5,933,102,194.5,312,1230.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.67813231666904,-36.28569418720404]}"
00000000000000000afd_0,6103.243861,1352.5,748,202,458,654.5,1314.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.71810734681236,-36.3026723460739]}"
00000000000000000afe_0,6278.001982,1961.5,1166,254,571.5,551,2800,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.7420025333699,-36.29135357349399]}"
00000000000000000aff_0,6388.934545,356,199,96.5,213.5,263,248,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.7943743144341,-36.287041660130214]}"
00000000000000000b00_0,10107.56163,328.5,151,9,88,64,198.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.79320650456475,-36.273027941697954]}"
00000000000000000b01_0,15942.94278,124.5,55,305.5,549.5,625,181,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.73697196777886,-36.30276217760231]}"
00000000000000000b02_0,7277.927263,1734,1197.5,546.5,1011,1077,3172,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.7440686585234,-36.304468976642134]}"
00000000000000000b03_0,30021.233,100.5,59.5,42.5,161.5,61.5,71.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.84584778021414,-36.49841524648354]}"
00000000000000000b04_0,5356.14381,833.5,505,338.5,558,588,598.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.86767684161825,-36.491228724210586]}"
00000000000000000b05_0,11167.29493,1731.5,980.5,336,644.5,845,1971,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.87468370083437,-36.49320501783565]}"
00000000000000000b06_0,11650.14837,1373,863.5,3.5,159.5,155.5,1525,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.82635433854875,-36.29764178048283]}"
00000000000000000b07_0,11071.5281,334,173.5,1,4,43.5,145,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.86722768397618,-36.29575531838618]}"
00000000000000000b08_0,10842.74293,1642,901,183,406.5,440,2723.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.83587648056042,-36.33231675044984]}"
00000000000000000b09_0,8846.643811,1045,562,228,371.5,403.5,2449.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.83812226877072,-36.33150826669413]}"
00000000000000000b0a_0,10555.2506,301.5,170,1,31.5,20.5,407.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.8387510894696,-36.33249641350666]}"
00000000000000000b0b_0,5734.359823,1024.5,641.5,76.5,263.5,237,811.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.83776294265706,-36.327106521801944]}"
00000000000000000b0c_0,7511.383722,192,105,78.5,213.5,195.5,111,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.86336492825447,-36.33986259883645]}"
00000000000000000b0d_0,5066.274502,355.5,177,8.5,28,3,165,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.667442364788,-36.3883716241789]}"
00000000000000000b0e_0,5494.452254,219,121,94.5,364,177,126.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.6532489832989,-36.28713149165863]}"
00000000000000000b0f_0,5272.26,1528,974.5,197.5,438,475.5,2887,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.2851148055849,-36.03165062485504]}"
00000000000000000b10_0,5126.539078,1485,842.5,118.5,313.5,243.5,2451,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.28529446864172,-36.017457243365946]}"
00000000000000000b11_0,8995.791203,2392.5,1483.5,282.5,724,626.5,3430,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.2942776214829,-36.058420420321795]}"
00000000000000000b12_0,7186.491555,1683,921.5,110.5,405.5,316.5,2248,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.2941877899545,-36.05599496905467]}"
00000000000000000b13_0,8775.341166,2272.5,1556.5,423,736.5,895,1676,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.56520951117335,-36.008114764411104]}"
00000000000000000b14_0,12219.84522,122,67.5,178,346,434,197,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.55074663509902,-36.02581157550826]}"
00000000000000000b15_0,5743.250451,2011,1416.5,314,579,788.5,2164,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.5564958529174,-36.03093197262774]}"
00000000000000000b16_0,11777.24358,1324,796,69.5,323,232.5,2123,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.31251342175054,-36.01871488476372]}"
00000000000000000b17_0,27418.5,2137,1375,242.5,506,508,2026,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.2491821942201,-36.04368804966224]}"
00000000000000000b18_0,69915.49,1954,1257.5,370.5,603,943,1792,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.45381841594252,-36.01350465611582]}"
00000000000000000b19_0,16950.49,1367.5,921.5,419,853,938.5,1720,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.45247094301635,-36.01395381375788]}"
00000000000000000b1a_0,9171.89,1948.5,1232,273,504,615,2036,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.44941667105036,-36.01386398222947]}"
00000000000000000b1b_0,17635.84,1968.5,1355,315.5,604.5,792.5,2524,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.44914717646512,-36.01305549847376]}"
00000000000000000b1c_0,17653.73,1772,1236.5,601.5,1149,1278,2302,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.48031871682406,-36.00928257428046]}"
00000000000000000b1d_0,14963.76,2370.5,1772,454.5,673,892.5,1559,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.48004922223882,-36.00568931314398]}"
00000000000000000b1e_0,5541.05,2141,1445.5,329.5,584,680,2365,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.343145972939,-36.021499662144485]}"
00000000000000000b1f_0,6348.36288,1414.5,898,153.5,403,341.5,2685,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.35877665888268,-35.99392138292202]}"
00000000000000000b20_0,8669.556683,988.5,584.5,253.5,508.5,474.5,2257,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.38276167696867,-36.00631813384287]}"
00000000000000000b21_0,13543.70713,492,306,280.5,500.5,301,105.5,1,Farm Dam Area,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.38276167696867,-35.993831551393605]}"
