system:index,B2,B3,B4,B8,class,.geo
8_12_0,709.0,957.0,1288.0,2338.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.12889320339465,-36.73018058978638]}"
8_13_0,813.0,1108.0,1376.0,2416.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.12772539352528,-36.736019639133154]}"
8_14_0,218.0,566.0,522.0,2954.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.125479605315,-36.73296536716715]}"
8_15_0,713.0,997.0,1384.0,2576.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.13266612758795,-36.7303602528432]}"
8_16_0,577.0,916.0,1344.0,2058.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.12709657282642,-36.733684019394445]}"
8_17_0,1112.0,1414.0,1554.0,2312.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.12745589894007,-36.73691795441727]}"
8_18_0,864.0,1274.0,1778.0,2814.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.12521011072977,-36.73134839965573]}"
8_19_0,962.0,1282.0,1390.0,2554.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.12727623588324,-36.732426377996674]}"
9_0_0,833.0,1136.0,1556.0,2232.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.1217066811217,-36.755333417741724]}"
9_1_0,685.0,985.0,1318.0,1924.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.1232338171047,-36.7506621782643]}"
9_2_0,912.0,1200.0,1630.0,2376.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.12431179544564,-36.752997798003015]}"
9_3_0,938.0,1252.0,1802.0,2652.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.11928122985458,-36.7566808906679]}"
9_4_0,850.0,1178.0,1636.0,2276.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.12494061614453,-36.7521893142473]}"
