system:index,B2,B3,B4,B8,class,.geo
8_9_0,1026.0,1422.0,1698.0,2402.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.30370535768432,-36.74805706394036]}"
8_10_0,1584.0,2150.0,2370.0,2790.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.30397485226953,-36.74760790629829]}"
8_11_0,544.0,887.0,1160.0,2840.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.30334603157067,-36.74778756935512]}"
8_12_0,908.0,1354.0,1548.0,2458.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.3036155261559,-36.74742824324147]}"
8_13_0,775.0,1078.0,1374.0,2192.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.30307653698543,-36.74832655852559]}"
8_14_0,562.0,777.0,1030.0,2048.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.30262737934336,-36.747697737826705]}"
8_15_0,1340.0,1796.0,1902.0,1904.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.30460367296843,-36.74760790629829]}"
8_16_0,1232.0,1538.0,1794.0,2488.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.30298670545702,-36.74787740088353]}"
8_17_0,720.0,1118.0,1334.0,2324.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.30298670545702,-36.748416390054004]}"
8_18_0,493.0,728.0,849.0,1644.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.30262737934336,-36.74742824324147]}"
8_19_0,634.0,958.0,1128.0,2100.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.30307653698543,-36.747697737826705]}"
9_0_0,819.0,1023.0,1250.0,2542.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.2997527704342,-36.75398594481555]}"
9_1_0,735.0,965.0,1216.0,2006.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.29939344432054,-36.752728303417776]}"
9_2_0,499.0,913.0,1266.0,2770.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.30020192807623,-36.75308762953142]}"
