system:index,B2,B3,B4,B8,id,.geo
00000000000000000087_0,882.0,1252.0,1712.0,3208.0,135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.58874537161728,-38.33978191587173]}"
00000000000000000088_0,800.5,1111.0,1650.0,2461.0,136,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.5772423616987,-36.51413576395563]}"
00000000000000000089_0,884.0,1146.0,1516.0,2460.0,137,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.98067118151494,-36.432029746987105]}"
0000000000000000008a_0,327.0,481.0,565.0,1914.0,138,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.37332479220356,-36.51557306841022]}"
0000000000000000008b_0,481.0,741.0,1034.0,2350.5,139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.2984951290364,-37.06453353853566]}"
0000000000000000008c_0,663.0,1036.0,1470.0,3186.0,140,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.7511607749861,-38.556814888515014]}"
0000000000000000008d_0,494.0,750.0,903.0,2662.0,141,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.34664482826523,-36.6379236101073]}"
0000000000000000008e_0,1028.0,1530.0,1990.0,3372.0,142,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.17300048384493,-36.49554063757436]}"
0000000000000000008f_0,797.0,1072.0,1568.0,2596.0,143,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.1890849017125,-38.47497836613172]}"
00000000000000000090_0,1324.0,1680.0,2112.0,2880.0,144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.12305415404788,-36.38810212959366]}"
00000000000000000091_0,850.0,1234.0,1804.0,2474.0,145,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.03861251734065,-36.83007324938047]}"
00000000000000000092_0,554.0,782.0,1116.0,1980.0,146,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.72960578244908,-38.08528919588068]}"
00000000000000000093_0,595.0,828.0,1082.0,2590.0,147,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.20237539363563,-36.395108988809795]}"
