system:index,B2,B3,B4,B8,id,.geo
00000000000000000092_0,123.0,229.0,162.0,1948.0,146,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.35788291788043,-37.43275297349626]}"
00000000000000000093_0,93.0,170.0,159.0,1311.0,147,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.3089247348959,-37.567590097642594]}"
00000000000000000094_0,520.0,707.0,1016.5,1983.0,148,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.9217508474404,-36.98314617379443]}"
00000000000000000095_0,163.0,302.0,246.0,2248.0,149,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.50179302639637,-37.39655086754624]}"
00000000000000000096_0,82.0,179.0,121.0,2252.0,150,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.56422136436083,-37.580974995375975]}"
00000000000000000097_0,101.0,209.0,139.0,2232.0,151,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.65926312142068,-37.688503334885084]}"
00000000000000000098_0,606.0,913.0,1406.0,2136.0,152,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.26786715212978,-37.23727956767185]}"
00000000000000000099_0,259.0,358.0,352.0,2009.0,153,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.07167966835993,-37.279410554497055]}"
0000000000000000009a_0,231.0,322.0,367.0,1767.0,154,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.01301968030694,-37.22048107185881]}"
0000000000000000009b_0,156.0,184.0,152.0,1658.0,155,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.71855193017257,-37.549533960431795]}"
0000000000000000009c_0,132.0,204.0,190.0,1371.0,156,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.232837430331,-37.51261320225448]}"
0000000000000000009d_0,780.0,1060.0,1504.0,2227.0,157,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.04194543245558,-36.965629025754104]}"
0000000000000000009e_0,171.0,291.5,201.5,2170.0,158,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.3877968168416,-37.09920850850268]}"
0000000000000000009f_0,1009.0,1350.0,1905.0,2781.0,159,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.63824254377226,-37.07486416430304]}"
000000000000000000a0_0,913.0,1228.0,1724.0,2663.0,160,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.10240205107684,-37.02563648673329]}"
000000000000000000a1_0,670.0,1058.0,1266.0,3056.0,161,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.4550760573403,-37.665596295140034]}"
000000000000000000a2_0,157.0,276.0,246.0,1871.0,162,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.2038218466539,-37.43374112030879]}"
000000000000000000a3_0,168.0,274.0,235.0,1992.0,163,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.38528153404607,-37.55079160182956]}"
000000000000000000a4_0,119.5,207.0,175.5,2205.0,164,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.80317322993662,-37.637479026747094]}"
000000000000000000a5_0,207.0,388.0,309.0,2609.0,165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.43091595047935,-37.25928829213277]}"
000000000000000000a6_0,126.0,210.0,170.0,1548.0,166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.46478243669065,-37.37777607810814]}"
000000000000000000a7_0,539.0,745.0,985.0,1788.0,167,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.41195692370258,-37.453953214201476]}"
