B2,B3,B4,B8,class_3,class_2,.geo,Contributor
2919,3852,4444,4644,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.6022916352801,-38.33681747543414]}",BH
2994,3923,4488,4646,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.60211197222327,-38.33681747543414]}",BH
2295,2957,3415,3466,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.6023814668085,-38.33672764390573]}",BH
1982,2401,2970,3336,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.60247129833692,-38.33690730696255]}",BH
1259.5,1472,1723,2418,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.60193230916644,-38.33663781237732]}",BH
2891,3866,4326,4560,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.6023814668085,-38.33681747543414]}",BH
1954,2410,2745,3026,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.60247129833692,-38.33672764390573]}",BH
2463,3235,3842,4180,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.6023814668085,-38.336997138490965]}",BH
2919,3852,4444,4644,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.6022916352801,-38.33681747543414]}",BH
1703,2018,1833,2591,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.60265096139372,-38.33600899167843]}",BH
859.5,1110,1210,1810,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.60274079292213,-38.33582932862161]}",BH
686.5,776,874,1212,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.60283062445055,-38.33591916015002]}",BH
859.5,1110,1210,1810,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.60274079292213,-38.33582932862161]}",BH
640.5,767,856.5,1319,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.60265096139372,-38.33636831779208]}",BH
640.5,767,856.5,1319,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.6025611298653,-38.33636831779208]}",BH
646.5,720.5,803,1083,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.60274079292213,-38.33618865473526]}",BH
652.5,720.5,797.5,1125,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.60274079292213,-38.33636831779208]}",BH
670,737.5,805.5,1105,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.60274079292213,-38.336278486263666]}",BH
646.5,720.5,803,1083,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.60274079292213,-38.33618865473526]}",BH
1703,2018,1833,2591,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.60265096139372,-38.33600899167843]}",BH
659,794,918,1438,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.60265096139372,-38.336278486263666]}",BH
1092.5,1269,1321,1952,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.60265096139372,-38.33609882320685]}",BH
652.5,720.5,797.5,1125,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.60274079292213,-38.33636831779208]}",BH
713,916.5,1031.5,1814,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.60283062445055,-38.33582932862161]}",BH
684.5,785.5,969,1338,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.60274079292213,-38.33591916015002]}",BH
686.5,776,874,1212,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.60283062445055,-38.33591916015002]}",BH
602.5,683.5,773,1302,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.60274079292213,-38.33645814932049]}",BH
630.5,837,946.5,1961,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.60292045597896,-38.33582932862161]}",BH
686.5,776,874,1212,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.60283062445055,-38.33591916015002]}",BH
636,857,974,1972,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.82993387683968,-37.582861457472625]}",GW
855,1112,1130,2592,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8345152847887,-37.59516837686506]}",GW
850,1116,1294,2376,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.82921522461237,-37.591036126558116]}",GW
799,1116,1250,2098,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8346051163171,-37.582412299830565]}",GW
776,976,1094,1612,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.82104055552688,-37.58591572943863]}",GW
666,843,1024,2040,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.82050156635643,-37.58205297371692]}",GW
906,1086,1200,1800,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8248134797202,-37.58636488708069]}",GW
649,1048,1066,2624,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.82086089247008,-37.589598822103525]}",GW
1062,1326,1318,2808,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8338864640898,-37.584568256512455]}",GW
1030,1218,1400,2236,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.82535246889066,-37.586903876251164]}",GW
484,750,777,2100,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.82966438225444,-37.58304112052945]}",GW
560,894,875,3476,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8248134797202,-37.58402926734198]}",GW
797,1092,1190,2204,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.82840674085668,-37.58106482690439]}",GW
594,747,810,1608,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.82050156635643,-37.58852084376258]}",GW
846,951,1066,1508,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8241846590213,-37.59202427337065]}",GW
529,817,860,3022,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8339762956182,-37.582861457472625]}",GW
722,1008,1106,2514,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8285864039135,-37.591664947256994]}",GW
558,732,876,2724,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.81915409343023,-37.589598822103525]}",GW
678,797,859,1698,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.82157954469736,-37.59031747433082]}",GW
952,1242,1568,2254,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8271490994589,-37.590047979745584]}",GW
1166,1250,1288,2022,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.85266125352788,-37.56767992917101]}",GW
730,880,910,2084,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.86047659649975,-37.56723077152895]}",GW
476,639,737,2394,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.85553586243708,-37.57127319030749]}",GW
614,820,855,1532,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.85903929204514,-37.567140940000534]}",GW
538,758,792,2768,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.84017467107864,-37.57019521196654]}",GW
375,637,545,2574,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.84008483955023,-37.56776976069942]}",GW
556,824,787,2872,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8452052366697,-37.570285043494955]}",GW
1664,1746,1722,3378,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.83945601885134,-37.57253083170525]}",GW
209,415,304,2674,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.84233062776053,-37.57280032629049]}",GW
713,966,1062,2246,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8458340573686,-37.5706443696086]}",GW
883,1052,1186,1650,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.85221209588585,-37.56785959222783]}",GW
1066,1392,1366,2370,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.84547473125494,-37.56875790751195]}",GW
637,827,855,1942,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.85095445448806,-37.566691782358475]}",GW
195,438,267,2040,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.83909669273768,-37.571902011006365]}",GW
717,820,952,1626,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8593986181588,-37.57253083170525]}",GW
1058,1284,1384,1874,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.85805114523262,-37.56750026611418]}",GW
224,415,396,2512,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.85697316689166,-37.571183358779074]}",GW
779,944,1076,1712,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.83712039911262,-37.57271049476208]}",GW
938,1124,1056,1960,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.85760198759056,-37.57432746227349]}",GW
1382,1814,1798,3078,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.85472737868136,-37.57244100017684]}",GW
647,957,1098,3018,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.87359199964789,-37.56408666803453]}",GW
264,493,372,3240,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.86936991781252,-37.56489515179024]}",GW
580,783,944,1930,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8715258744944,-37.56058323842646]}",GW
573,835,946,2924,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.87008857003983,-37.564805320261826]}",GW
1076,1306,1306,2436,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.87997003816514,-37.5608527330117]}",GW
1398,1428,1488,2632,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.880598858864,-37.56372734192088]}",GW
1011,1044,1112,1408,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.87709542925595,-37.56094256454011]}",GW
753,1054,1290,1816,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.87988020663673,-37.55824761868775]}",GW
249,435,449,2114,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.87826323912532,-37.55815778715934]}",GW
461,558,588,1522,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8767361031423,-37.56058323842646]}",GW
601,745,821,2364,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8737716627047,-37.56390700497771]}",GW
558,827,933,2842,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.87736492384118,-37.562649363579936]}",GW
454,738,819,2386,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.87475980951723,-37.56516464637547]}",GW
1106,1336,1426,2156,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.88023953275038,-37.55896627091505]}",GW
760,991,1202,1788,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.86936991781252,-37.55959509161393]}",GW
481,744,807,2822,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.87062755921028,-37.56435616261977]}",GW
651,835,959,2586,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8708072222671,-37.5608527330117]}",GW
609,910,1218,2286,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.88113784803448,-37.558067955630925]}",GW
882,1196,1250,3122,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.87017840156824,-37.55779846104569]}",GW
818,1096,1334,1730,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.87188520060806,-37.55941542855711]}",GW
708,872,852,1896,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8588596289883,-37.55204924322733]}",GW
1190,1528,1700,1764,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.85373923186884,-37.552408569340976]}",GW
338,573,679,2734,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8563443461928,-37.54746783527832]}",GW
524,752,875,2312,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.85463754715295,-37.55249840086939]}",GW
440,651,600,3510,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.86667497196015,-37.549084802789736]}",GW
680,802,1020,1562,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.86739362418746,-37.55276789545462]}",GW
931,1114,1042,2098,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8632613738805,-37.54863564514767]}",GW
317,540,444,2796,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.86667497196015,-37.54558137318167]}",GW
463,752,662,3262,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8646986783351,-37.54531187859643]}",GW
617,897,1098,2754,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.86281221623844,-37.548096655977204]}",GW
763,1094,1188,2460,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.85912912357355,-37.551869580170504]}",GW
669,797,895,2972,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.86344103693733,-37.55088143335797]}",GW
421,703,716,2302,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.86029693344292,-37.55366621073874]}",GW
744,1066,1262,2706,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8670342980738,-37.54665935152261]}",GW
789,1026,1128,2334,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.85364940034043,-37.545940699295315]}",GW
1066,1272,1366,2424,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.85526636785184,-37.55195941169892]}",GW
800,1096,1208,2432,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.85544603090867,-37.54764749833514]}",GW
840,1112,1216,2204,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.86820210794318,-37.54558137318167]}",GW
796,1040,1070,2752,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.85463754715295,-37.543784742613425]}",GW
778,941,1013,2288,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.85670367230642,-37.545940699295315]}",GW
540,788,823,2362,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8272389309873,-37.52393197483438]}",GW
844,1146,1378,2640,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.82678977334527,-37.51997938758426]}",GW
1072,1398,1462,2294,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8331678118625,-37.52249467037979]}",GW
857,1100,1346,2588,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.82669994181686,-37.520698039811556]}",GW
789,996,1178,2040,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.83110168670902,-37.53031001335163]}",GW
500,819,733,3352,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8263406157032,-37.53031001335163]}",GW
1016,1220,1300,2222,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.83155084435109,-37.5277947305561]}",GW
883,1144,1232,2184,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8355034316012,-37.5307591709937]}",GW
637,869,1046,1854,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.83586275771486,-37.52923203501069]}",GW
633,892,1120,2270,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8322694965784,-37.52752523597086]}",GW
684,1050,990,2850,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.82750842557255,-37.52420146941962]}",GW
640,896,950,2450,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.82876606697033,-37.527615067499276]}",GW
1230,1518,1554,2566,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.82517280583383,-37.52483029011851]}",GW
787,1094,1214,2234,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.83415595867504,-37.53093883405052]}",GW
783,935,1058,1400,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.83514410548756,-37.52051837675473]}",GW
581,744,1004,2500,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8272389309873,-37.52123702898203]}",GW
833,965,1128,2226,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.83298814880567,-37.5217760181525]}",GW
659,959,1180,2140,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.8355034316012,-37.53192698086305]}",GW
880,1050,961,2852,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.83792888286834,-37.52150652356726]}",GW
1964,1998,2160,2170,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.83505427395914,-37.52294382802185]}",GW
687,898,857,1252,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.78986901516794,-37.555193346721744]}",GW
742,998,1296,2046,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.78950968905428,-37.552857726983035]}",GW
882,1246,1692,2410,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.7924741294919,-37.5541153683808]}",GW
3146,3146,3394,3650,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.78941985752587,-37.55321705309668]}",GW
368,626,684,2610,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.791845308793,-37.558786607858224]}",GW
758,962,965,2562,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.78977918363952,-37.559056102443456]}",GW
442,694,848,2276,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.79202497184983,-37.55716964034681]}",GW
970,1254,1364,1954,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.79391143394648,-37.55869677632981]}",GW
709,899,969,1858,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.7940012654749,-37.557888292574106]}",GW
468,682,914,2162,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.79229446643507,-37.55698997728999]}",GW
535,724,788,1538,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.78995884669635,-37.55528317825016]}",GW
1136,1578,1616,2396,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.79067749892366,-37.55725947187522]}",GW
980,1188,1422,2504,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.78897069988383,-37.55582216742063]}",GW
396,658,725,2602,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.79328261324758,-37.55887643938664]}",GW
882,1122,1218,1798,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.79328261324758,-37.55303739003986]}",GW
1012,1268,1448,2250,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.78977918363952,-37.55348654768192]}",GW
1202,1536,1800,2142,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.79238429796348,-37.55375604226715]}",GW
877,1328,1862,2818,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.7940012654749,-37.55941542855711]}",GW
597,803,1004,1930,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.79463008617378,-37.55348654768192]}",GW
973,1374,1822,2540,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.793372444776,-37.55438486296604]}",GW
732,903,998,1752,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.87736492384118,-37.6300230098889]}",GW
639,872,981,1860,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.87350216811947,-37.62642974875242]}",GW
