B2,B3,B4,B8,class_3,class_2,.geo,Contributor,coordinates
680.5,1059.5,1379.0,2155.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.95174542936627, -37.741144610534484]}",AK,"[143.95174542936627, -37.741144610534484]"
766.5,947.5,2007.0,2653.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [141.59088303117176, -38.33681747543414]}",BH,"[141.59088303117176, -38.33681747543414]"
923.0,1418.0,1752.0,2334.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.95309290229247, -37.735485224244535]}",AK,"[143.95309290229247, -37.735485224244535]"
1868.0,2049.0,2467.0,3268.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.63670625922558, -37.92772469504611]}",AK,"[143.63670625922558, -37.92772469504611]"
688.5,1021.5,1315.0,2288.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.9563268373153, -37.75713462259181]}",AK,"[143.9563268373153, -37.75713462259181]"
787.0,1025.0,1323.0,2323.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.5934972940594, -37.92961115714276]}",AK,"[143.5934972940594, -37.92961115714276]"
1016.5,1658.0,2251.0,2685.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.72770559750688, -37.89385820883481]}",AK,"[143.72770559750688, -37.89385820883481]"
352.5,596.0,833.5,1509.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.89371426201217, -37.80860808837186]}",AK,"[143.89371426201217, -37.80860808837186]"
626.5,762.0,1027.5,1484.5,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [147.13878839436552, -37.984857547116114]}",AK,"[147.13878839436552, -37.984857547116114]"
594.0,935.0,1034.0,1932.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.296878161525, -36.77150309285587]}",EG,"[144.296878161525, -36.77150309285587]"
860.0,1249.0,1821.0,2773.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.9699812296339, -37.75964990538735]}",AK,"[143.9699812296339, -37.75964990538735]"
633.0,974.0,1202.0,3193.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [141.56833531754037, -38.35074136233799]}",RJ,"[141.56833531754037, -38.35074136233799]"
859.5,1110.0,1210.0,1810.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [141.60274079292213, -38.33582932862161]}",BH,"[141.60274079292213, -38.33582932862161]"
873.5,1225.0,1722.0,2717.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.96899308282138, -37.75947024233052]}",AK,"[143.96899308282138, -37.75947024233052]"
1053.0,1436.0,2140.0,3358.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.88392262541527, -37.80636230016157]}",AK,"[143.88392262541527, -37.80636230016157]"
1441.0,1475.0,1559.0,2537.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [152.34021355247438, -27.554878109317997]}",AK,"[152.34021355247438, -27.554878109317997]"
237.5,393.5,333.5,2247.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [141.4309829105985, -38.26926416606835]}",RJ,"[141.4309829105985, -38.26926416606835]"
2894.0,2974.0,2958.0,3240.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [141.60193230916644, -38.33582932862161]}",BH,"[141.60193230916644, -38.33582932862161]"
1141.0,1572.0,2244.0,3076.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.71468002588713, -37.89340905119275]}",AK,"[143.71468002588713, -37.89340905119275]"
1171.0,1441.0,1774.0,2404.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.72599879846703, -37.88721067573232]}",AK,"[143.72599879846703, -37.88721067573232]"
758.5,1110.0,1729.0,2853.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.97635926815116, -37.7570447910634]}",AK,"[143.97635926815116, -37.7570447910634]"
1094.0,1506.0,2143.0,3095.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.66895577792545, -37.87795802830589]}",AK,"[143.66895577792545, -37.87795802830589]"
887.0,1279.0,1750.0,2625.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.66958459862434, -37.87768853372065]}",AK,"[143.66958459862434, -37.87768853372065]"
783.0,1144.0,1614.0,2334.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.59493459851402, -38.006327282406566]}",AK,"[143.59493459851402, -38.006327282406566]"
730.0,1070.0,1444.0,2268.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.7271666083364, -37.887120844203906]}",AK,"[143.7271666083364, -37.887120844203906]"
563.0,776.0,980.5,1800.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.95623700578687, -37.75695495953499]}",AK,"[143.95623700578687, -37.75695495953499]"
713.0,997.0,1384.0,2576.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.13266612758795, -36.7303602528432]}",MB,"[144.13266612758795, -36.7303602528432]"
892.0,1212.0,1611.0,2580.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.80936245683333, -37.047645211194215]}",MB,"[143.80936245683333, -37.047645211194215]"
1935.0,1999.0,2000.0,3133.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [150.95590969964618, -23.800908368510928]}",AK,"[150.95590969964618, -23.800908368510928]"
782.0,1113.0,1728.0,2661.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.97114903950327, -37.74779214363697]}",AK,"[143.97114903950327, -37.74779214363697]"
897.0,1453.0,1969.0,2491.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.88428195152892, -37.8059131425195]}",AK,"[143.88428195152892, -37.8059131425195]"
799.0,912.0,1152.0,1976.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.89299560978486, -37.42736308179154]}",GW,"[143.89299560978486, -37.42736308179154]"
803.5,1015.0,1498.0,2139.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.70488838929023, -37.90014641582364]}",AK,"[143.70488838929023, -37.90014641582364]"
835.0,1218.0,1671.0,2588.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.6465877273509, -37.92817385268817]}",AK,"[143.6465877273509, -37.92817385268817]"
514.5,872.5,1123.0,1431.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.95444037521864, -37.73970730607989]}",AK,"[143.95444037521864, -37.73970730607989]"
496.5,763.0,1139.0,2405.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.97456263758292, -37.74267174651749]}",AK,"[143.97456263758292, -37.74267174651749]"
850.5,1165.0,1683.0,2607.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.94491823320698, -37.74635483918238]}",AK,"[143.94491823320698, -37.74635483918238]"
738.0,994.0,1406.0,2448.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [146.52892214797677, -38.193715850673904]}",AH,"[146.52892214797677, -38.193715850673904]"
1007.5,1389.0,1870.0,3071.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.8948820718815, -37.800343587757965]}",AK,"[143.8948820718815, -37.800343587757965]"
984.5,1504.0,1992.0,2803.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.94455890709332, -37.74680399682444]}",AK,"[143.94455890709332, -37.74680399682444]"
1012.5,1529.0,1781.0,2192.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.6694049355675, -37.87813769136271]}",AK,"[143.6694049355675, -37.87813769136271]"
1002.0,1124.0,1284.0,2880.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.20560932865845, -36.75039268367907]}",MB,"[144.20560932865845, -36.75039268367907]"
1117.0,1375.0,1825.0,2997.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.57786660811573, -37.93598919566001]}",AK,"[143.57786660811573, -37.93598919566001]"
1580.0,1731.0,1828.0,2413.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [152.34551361265068, -27.562244294647776]}",AK,"[152.34551361265068, -27.562244294647776]"
774.0,1204.0,1580.0,2820.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.9413249720705, -37.76018889455782]}",AK,"[143.9413249720705, -37.76018889455782]"
858.5,1230.0,1812.0,3159.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.89344476742693, -37.808248762258216]}",AK,"[143.89344476742693, -37.808248762258216]"
1692.0,2100.0,2442.0,3348.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [146.4059427855808, -38.23189425024898]}",AH,"[146.4059427855808, -38.23189425024898]"
2411.0,2423.0,2376.0,3264.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [152.34892721073032, -27.554788277789584]}",AK,"[152.34892721073032, -27.554788277789584]"
1035.0,1391.0,1933.0,2927.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.89299560978486, -37.80375718583762]}",AK,"[143.89299560978486, -37.80375718583762]"
544.0,887.0,1160.0,2840.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.30334603157067, -36.74778756935512]}",EG,"[144.30334603157067, -36.74778756935512]"
1982.0,2401.0,2970.0,3336.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [141.60247129833692, -38.33690730696255]}",BH,"[141.60247129833692, -38.33690730696255]"
314.0,595.0,830.0,1942.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.25977774029087, -36.7634182552988]}",MB,"[144.25977774029087, -36.7634182552988]"
601.0,877.0,1236.0,2056.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [147.5858799112718, -37.92511958072216]}",AK,"[147.5858799112718, -37.92511958072216]"
3577.0,3801.0,3692.0,4373.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [152.35063400977015, -27.55362046792023]}",AK,"[152.35063400977015, -27.55362046792023]"
756.0,1254.0,1577.0,2400.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.89245662061438, -37.804116511951264]}",AK,"[143.89245662061438, -37.804116511951264]"
873.5,1389.0,1923.0,2586.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.72761576597847, -37.893768377306394]}",AK,"[143.72761576597847, -37.893768377306394]"
2340.0,2363.0,2523.0,2920.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.6368859222824, -37.92754503198929]}",AK,"[143.6368859222824, -37.92754503198929]"
783.0,1110.0,1371.0,2255.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.94905048351393, -37.75012776337568]}",AK,"[143.94905048351393, -37.75012776337568]"
742.5,1276.0,1622.0,2386.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.97546095286702, -37.740515789835605]}",AK,"[143.97546095286702, -37.740515789835605]"
620.0,922.0,1520.0,2462.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.29930361279213, -36.75371645023031]}",EG,"[144.29930361279213, -36.75371645023031]"
1318.0,1747.0,2360.0,3247.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.64730637957817, -37.92260429792663]}",AK,"[143.64730637957817, -37.92260429792663]"
986.5,1416.0,1689.0,1784.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.5836158259341, -37.98279142196264]}",AK,"[143.5836158259341, -37.98279142196264]"
255.0,483.0,637.0,1820.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.32364795699175, -36.761082635560086]}",EG,"[144.32364795699175, -36.761082635560086]"
1132.0,1289.0,2029.0,2582.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [141.5889965690751, -38.33771579071826]}",BH,"[141.5889965690751, -38.33771579071826]"
448.0,738.0,871.5,2191.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.95749464718466, -37.75192439394392]}",AK,"[143.95749464718466, -37.75192439394392]"
901.0,1128.0,1449.0,2025.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.6008634793892, -37.98530670475817]}",AK,"[143.6008634793892, -37.98530670475817]"
2337.0,2420.0,2621.0,3205.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [147.0830030152217, -37.96159118125742]}",NK,"[147.0830030152217, -37.96159118125742]"
903.5,1270.0,1736.0,2882.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.8948820718815, -37.800074093172725]}",AK,"[143.8948820718815, -37.800074093172725]"
596.0,983.5,1238.0,2229.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.95282340770723, -37.75111591018821]}",AK,"[143.95282340770723, -37.75111591018821]"
704.0,1149.0,1322.0,1735.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.95318273382088, -37.735485224244535]}",AK,"[143.95318273382088, -37.735485224244535]"
954.0,1142.0,1524.0,2345.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.57193772724054, -37.93751633164301]}",AK,"[143.57193772724054, -37.93751633164301]"
1106.0,1884.0,2291.0,2832.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.94896065198552, -37.75506849743834]}",AK,"[143.94896065198552, -37.75506849743834]"
640.5,767.0,856.5,1319.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [141.6025611298653, -38.33636831779208]}",BH,"[141.6025611298653, -38.33636831779208]"
551.0,779.0,1148.0,2099.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.97303550159992, -37.767914406001246]}",AK,"[143.97303550159992, -37.767914406001246]"
675.0,1137.0,1308.0,1581.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.95830313094035, -37.74626500765397]}",AK,"[143.95830313094035, -37.74626500765397]"
881.5,1211.0,1734.0,2776.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.64712671652134, -37.92305345556869]}",AK,"[143.64712671652134, -37.92305345556869]"
1216.0,2055.0,2764.0,3325.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.94114530901368, -37.751205741716625]}",AK,"[143.94114530901368, -37.751205741716625]"
984.5,1504.0,1992.0,2803.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.94455890709332, -37.74680399682444]}",AK,"[143.94455890709332, -37.74680399682444]"
846.5,1276.0,1730.0,2397.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.8843717830573, -37.806002974047914]}",AK,"[143.8843717830573, -37.806002974047914]"
1011.5,1284.0,1641.0,2923.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.64613856970882, -37.928084021159755]}",AK,"[143.64613856970882, -37.928084021159755]"
932.0,1318.0,1875.0,2652.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.71494952047237, -37.893768377306394]}",AK,"[143.71494952047237, -37.893768377306394]"
1469.0,1553.0,1701.0,2378.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [152.3441661397245, -27.56197480006254]}",AK,"[152.3441661397245, -27.56197480006254]"
1281.0,1571.0,1534.0,1945.5,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [152.91396752444152, -27.53718129822084]}",AK,"[152.91396752444152, -27.53718129822084]"
774.0,1040.0,1220.0,2388.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.30020192807623, -36.75659105913949]}",EG,"[144.30020192807623, -36.75659105913949]"
622.5,756.5,865.0,1370.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [141.60049500471186, -38.34615995438898]}",RJ,"[141.60049500471186, -38.34615995438898]"
877.0,1074.0,1208.0,1930.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [146.6718441096802, -38.560677644236726]}",NK,"[146.6718441096802, -38.560677644236726]"
1215.0,1592.0,2102.0,2694.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.85616468313597, -37.94209773959202]}",AK,"[143.85616468313597, -37.94209773959202]"
829.0,1066.0,1294.0,2916.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.9556980166164, -37.756685464949754]}",AK,"[143.9556980166164, -37.756685464949754]"
701.0,1152.0,1620.0,2440.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.72015974912026, -37.89206157826656]}",AK,"[143.72015974912026, -37.89206157826656]"
858.0,1197.0,1802.0,2940.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.97698808885005, -37.758571927046404]}",AK,"[143.97698808885005, -37.758571927046404]"
818.0,1168.0,1566.0,2078.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.31134103759933, -36.75156049354842]}",EG,"[144.31134103759933, -36.75156049354842]"
1040.0,1298.0,1809.0,2623.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.6466775588793, -37.92341278168234]}",AK,"[143.6466775588793, -37.92341278168234]"
1094.0,1425.0,1931.0,2830.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.64541991748152, -37.93113829312576]}",AK,"[143.64541991748152, -37.93113829312576]"
1166.0,1665.0,1979.0,2591.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.6693151040391, -37.87822752289112]}",AK,"[143.6693151040391, -37.87822752289112]"
905.5,1280.0,1783.0,2742.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.6694049355675, -37.87750887066383]}",AK,"[143.6694049355675, -37.87750887066383]"
1029.0,1350.0,1829.0,2530.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.72033941217708, -37.89278023049386]}",AK,"[143.72033941217708, -37.89278023049386]"
490.0,742.0,779.0,2128.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [146.4201361670699, -38.22641452701585]}",AH,"[146.4201361670699, -38.22641452701585]"
1286.0,1480.0,1649.0,2636.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [152.3434474874972, -27.561435810892068]}",AK,"[152.3434474874972, -27.561435810892068]"
4555.0,4319.0,4281.0,4574.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [147.1919686591854, -37.9742574267635]}",AK,"[147.1919686591854, -37.9742574267635]"
588.5,787.5,1054.5,1667.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.89892449066005, -37.80474533265015]}",AK,"[143.89892449066005, -37.80474533265015]"
1043.0,1475.0,1746.0,2708.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.84825950863572, -37.863045994589505]}",AK,"[143.84825950863572, -37.863045994589505]"
1004.5,1316.0,1781.0,2490.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.5837056574625, -37.982252432792166]}",AK,"[143.5837056574625, -37.982252432792166]"
584.0,894.5,1113.0,2460.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [148.3862788294223, -37.66523696902639]}",AK,"[148.3862788294223, -37.66523696902639]"
857.0,1202.0,1520.0,2852.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [147.38079453190733, -37.86142902707809]}",AK,"[147.38079453190733, -37.86142902707809]"
401.0,623.0,768.5,2246.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.95722515259942, -37.7517447308871]}",AK,"[143.95722515259942, -37.7517447308871]"
984.5,1504.0,1992.0,2803.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.94455890709332, -37.74680399682444]}",AK,"[143.94455890709332, -37.74680399682444]"
475.0,585.5,728.0,1304.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.9600997615086, -37.75426001368263]}",AK,"[143.9600997615086, -37.75426001368263]"
797.0,1068.0,1540.0,2144.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.59529392462767, -38.00641711393498]}",AK,"[143.59529392462767, -38.00641711393498]"
594.0,802.0,721.0,2634.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.25654380526802, -36.7663826957364]}",MB,"[144.25654380526802, -36.7663826957364]"
588.5,787.5,1054.5,1667.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.89892449066005, -37.80474533265015]}",AK,"[143.89892449066005, -37.80474533265015]"
900.5,1370.0,1601.0,1527.0,0,0,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.5837056574625, -37.98279142196264]}",AK,"[143.5837056574625, -37.98279142196264]"
996.0,1327.0,1907.0,2937.0,1,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [143.8926362836712, -37.80456566959332]}",AK,"[143.8926362836712, -37.80456566959332]"
664.0,1028.0,1072.0,2786.0,2,1,"{'geodesic': False, 'type': 'Point', 'coordinates': [144.3013697379456, -36.75614190149743]}",EG,"[144.3013697379456, -36.75614190149743]"
