system:index,B2,B3,B4,B8,id,.geo
0000000000000000006e_0,1035.0,1452.0,1937.0,2646.0,110,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.13517226181978,-35.955473488761704]}"
0000000000000000006f_0,1160.0,1606.0,2350.0,3430.0,111,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.3695381451647,-36.4365213234077]}"
00000000000000000070_0,1130.0,1372.0,1814.0,2346.0,112,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.6394864623245,-36.56758552336074]}"
00000000000000000071_0,305.0,527.0,608.5,2183.0,113,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.82148056460525,-37.539023671607595]}"
00000000000000000072_0,1056.0,1354.0,1842.0,2544.0,114,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.71790938662812,-37.80303853361032]}"
00000000000000000073_0,304.5,491.5,572.0,2015.0,115,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.21170872402678,-37.35513853294833]}"
00000000000000000074_0,1122.0,1564.0,2178.0,2962.0,116,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.08495186315565,-36.16918269485374]}"
00000000000000000075_0,258.0,616.5,402.0,4980.0,117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.06258381258107,-36.76611320115116]}"
00000000000000000076_0,309.5,478.0,546.5,1593.0,118,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.00006106880636,-36.54117505400763]}"
00000000000000000077_0,67.0,182.0,99.0,2348.0,119,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.5361756303689,-37.89799045914175]}"
00000000000000000078_0,203.0,369.0,411.0,2139.0,120,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.94077683433633,-37.46122956800284]}"
00000000000000000079_0,336.0,572.0,631.0,2492.0,121,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.80531546377296,-37.42889021777454]}"
0000000000000000007a_0,415.0,672.0,982.0,1984.0,122,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.58306768819992,-36.55240399505912]}"
0000000000000000007b_0,81.5,180.0,160.0,1767.0,123,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.5341095052154,-37.882359773198075]}"
0000000000000000007c_0,263.0,463.0,579.0,1758.0,124,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.56366407806294,-36.984044489078556]}"
0000000000000000007d_0,599.0,815.0,1164.0,2034.0,125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.3434017446787,-36.98242752156714]}"
0000000000000000007e_0,231.5,380.0,416.0,1534.0,126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.18520384886338,-37.58923949598987]}"
0000000000000000007f_0,797.0,1026.0,1454.0,2264.0,127,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.48479199611725,-36.798542382907875]}"
00000000000000000080_0,365.0,511.0,619.0,1906.0,128,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.5901689532263,-37.15436506694761]}"
00000000000000000081_0,785.0,1082.0,1296.0,2854.0,129,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.2351547529423,-36.97200706427135]}"
00000000000000000082_0,781.0,1178.0,1732.0,2644.0,130,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.5422841743009,-37.00704136035201]}"
00000000000000000083_0,786.0,1072.0,1486.0,2036.0,131,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.38552815722204,-36.70394978349009]}"
00000000000000000084_0,734.0,1080.0,1506.0,2188.0,132,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.375741094907,-37.78974346740535]}"
00000000000000000085_0,1210.0,1401.0,1699.0,2308.0,133,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.01182899902832,-37.325134802458734]}"
00000000000000000086_0,474.5,711.0,1163.0,2309.0,134,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.2942593243555,-37.72362746249416]}"
00000000000000000087_0,756.0,1012.0,1426.0,2172.0,135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.43871299632377,-37.77752637954133]}"
00000000000000000088_0,110.5,251.5,178.0,2115.0,136,"{""geodesic"":false,""type"":""Point"",""coordinates"":[140.99503050321528,-37.36349286509064]}"
00000000000000000089_0,800.0,1190.0,1470.0,2454.0,137,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.11450643600318,-35.80150224906362]}"
0000000000000000008a_0,247.0,386.0,383.0,1756.0,138,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.51048838752493,-37.34408925495366]}"
0000000000000000008b_0,808.0,1040.0,1464.0,2156.0,139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.5658246090267,-36.76144196167374]}"
0000000000000000008c_0,856.0,1183.0,1711.0,2665.0,140,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.04120390881903,-36.81911380291421]}"
0000000000000000008d_0,1072.0,1402.0,1770.0,2554.0,141,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.2435090850846,-36.30123504161931]}"
0000000000000000008e_0,1030.0,1420.0,1914.0,2970.0,142,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.33801185297398,-37.479375536742054]}"
0000000000000000008f_0,917.5,1194.0,1641.0,2397.0,143,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.00922388470437,-36.38226308024689]}"
00000000000000000090_0,902.0,1246.0,1734.0,2636.0,144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.3434915762071,-36.057252610452444]}"
00000000000000000091_0,790.5,1129.0,1549.0,2899.0,145,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.94697520979673,-37.20080796713659]}"
00000000000000000092_0,118.5,265.5,204.5,2013.0,146,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.23883327132532,-37.77141783560931]}"
00000000000000000093_0,750.0,999.0,1402.0,1910.0,147,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.87205571510117,-36.42646019222557]}"
00000000000000000094_0,1085.0,1431.0,1981.0,2529.0,148,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.45191823100032,-36.17035050472309]}"
00000000000000000095_0,890.0,1202.0,1703.0,2431.0,149,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.82722978242361,-37.20898263622208]}"
00000000000000000096_0,937.0,1246.0,1722.0,2452.0,150,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.49997352441886,-36.30096554703407]}"
00000000000000000097_0,944.0,1094.0,1354.0,2004.0,151,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.8287569184066,-36.72371271974072]}"
00000000000000000098_0,843.5,1147.0,1558.0,2115.0,152,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.15286907291693,-36.653554296050984]}"
