system:index,B2,B3,B4,B8,class,.geo
7_13_0,426.0,594.0,755.0,2148.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.03590842292456,-37.523303154135505]}"
7_14_0,448.0,664.0,899.0,2544.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.0443525865953,-37.52339298566391]}"
7_15_0,487.0,821.0,958.0,2504.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.04273561908389,-37.52420146941962]}"
7_16_0,736.0,944.0,1212.0,2278.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.04372376589643,-37.52249467037979]}"
7_17_0,405.0,647.0,627.0,2320.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.0351897706973,-37.523303154135505]}"
7_18_0,401.0,607.0,818.0,2018.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.0434542713112,-37.52384214330598]}"
7_19_0,462.0,567.0,931.0,1644.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[142.04273561908389,-37.52276416496503]}"
8_0_0,2683.0,3654.0,4446.0,5056.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.36881949293743,-38.26252680143745]}"
8_1_0,2286.0,3172.0,3763.0,5462.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.3445649802662,-38.25336398553944]}"
8_2_0,2762.0,3703.0,4486.0,5064.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.356512573545,-38.25776573043162]}"
8_3_0,184.0,412.0,314.5,1899.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.36558555791459,-38.253274154011024]}"
8_4_0,2902.0,3874.0,4800.0,5482.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.37825180342068,-38.27851681349478]}"
8_5_0,2530.0,3350.0,4142.0,5272.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.37304157477277,-38.281930411574436]}"
8_6_0,2516.0,3264.0,3916.0,4526.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.37672466743768,-38.27061163899453]}"
8_7_0,1119.0,1523.0,2024.0,3367.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.38346203206856,-38.27663035139813]}"
8_8_0,2519.0,3419.0,4270.0,4870.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.36648387319872,-38.27510321541513]}"
8_9_0,2675.0,3587.0,4366.0,4942.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.37726365660814,-38.26935399759677]}"
8_10_0,2620.0,3597.0,4444.0,5022.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.36926865057947,-38.262886127551106]}"
8_11_0,2991.0,4110.0,5100.0,6034.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.37349073241484,-38.272138774977535]}"
8_12_0,2747.0,3613.0,4390.0,5142.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.367202525426,-38.266479388687586]}"
8_13_0,566.5,887.0,971.5,2217.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.3821145591424,-38.27806765585272]}"
8_14_0,1113.5,1596.0,1890.0,3213.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.35768038341433,-38.25165718649961]}"
8_15_0,844.5,1188.0,1350.0,2512.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.36675336778396,-38.25435213235197]}"
8_16_0,2315.0,3099.0,3724.0,5410.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.35552442673244,-38.25587926833497]}"
8_17_0,1401.0,1920.0,2395.0,3893.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.3844501788811,-38.280043949477786]}"
8_18_0,312.5,554.0,632.0,1816.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.36280078053383,-38.253094490954204]}"
8_19_0,3141.0,4144.0,5012.0,5682.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.3596566770394,-38.25821488807368]}"
9_0_0,213.5,369.0,316.5,2072.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.42110144247317,-38.262616632965866]}"
9_1_0,237.5,393.5,333.5,2247.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.4309829105985,-38.26926416606835]}"
9_2_0,228.0,389.5,351.0,2044.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.41292677338768,-38.26486242117617]}"
9_3_0,210.0,366.5,290.0,2160.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.42972526920073,-38.26800652467058]}"
9_4_0,224.5,380.0,344.5,2395.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.41804717050718,-38.26773703008535]}"
9_5_0,209.5,361.5,318.0,2050.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.40645890334204,-38.25264533331214]}"
9_6_0,216.5,374.5,286.5,2545.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[141.4000808648248,-38.248063925363134]}"
