system:index,AreaM2,B11,B12,B2,B3,B4,B8,class,FEATURETYP,.geo
000000000000000000a0_0,n/a,3950.5,2737.5,720.5,1075,1624,2694,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.33990746363432,-36.577017833843996]}"
000000000000000000a1_0,n/a,2123,1204.5,260.5,479.5,400,2654,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.912219556865,-37.72722072363063]}"
000000000000000000a2_0,n/a,4031,2602,524,804.5,1341,2386.5,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.99414591077672,-37.03506879721654]}"
000000000000000000a3_0,n/a,2067,920.5,226,605.5,246,5708,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.1759649242825,-37.73198179463647]}"
000000000000000000a4_0,n/a,2239.5,1396,282,422,592,1853,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.28744585104175,-36.835193646499945]}"
000000000000000000a5_0,n/a,1027.5,475.5,153.5,280,258.5,2309,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.18395993031118,-37.438861517428265]}"
000000000000000000a6_0,n/a,2690,1865.5,346.5,539.5,723,2089,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.38608086923807,-36.78686428421432]}"
000000000000000000a7_0,n/a,3301.5,2553.5,941.5,1244,1546,3211,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.33613453944102,-38.29127289052928]}"
000000000000000000a8_0,n/a,3755,2365,494,770.5,1272,2341,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31080204842885,-36.65364412757939]}"
000000000000000000a9_0,n/a,1527.5,1254.5,661.5,764.5,808.5,1188,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.0873956115502,-37.58708353930799]}"
000000000000000000aa_0,n/a,3787.5,2966.5,854,1360,2077,2908,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.25079458744966,-36.45403847144804]}"
000000000000000000ab_0,n/a,1486.5,721.5,238,603.5,350.5,4498,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.08550457517168,-37.67071669225952]}"
000000000000000000ac_0,n/a,2497,1891,626,885,1258,2040,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.76311294254674,-38.04549382879418]}"
000000000000000000ad_0,n/a,3471,2840.5,746.5,1083,1684,2486,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.93198249311564,-36.93760158888957]}"
000000000000000000ae_0,n/a,2185,1725.5,767.5,1062,1453,2272,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.31780890764497,-36.72829412768973]}"
000000000000000000af_0,n/a,2053,1018,353,796,481,4992,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.35114555324952,-38.40383179562946]}"
000000000000000000b0_0,n/a,2473,1540.5,381,703.5,891,2676,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.3119698582982,-37.61924322647947]}"
000000000000000000b1_0,n/a,1923,1654,656,884.5,923.5,2242,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.88213056912886,-37.69910345523769]}"
000000000000000000b2_0,n/a,1484.5,742,211.5,524.5,288.5,3958,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.84691203570952,-37.60603799180291]}"
000000000000000000b3_0,n/a,2285.5,1298,429.5,709.5,623.5,3103,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.34188375725938,-37.55249840086939]}"
000000000000000000b4_0,n/a,1587,907,314,461,468,2220,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.64004374862236,-38.184642866304294]}"
000000000000000000b5_0,n/a,4259,2678.5,1001.5,1460,2189,3379,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.87134621143758,-36.9272709631222]}"
000000000000000000b6_0,n/a,2855,1850,615,971,1635,2778,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.95408104910499,-36.8837026718424]}"
000000000000000000b7_0,n/a,1707.5,1068,306.5,486.5,599.5,1940,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.2293248521592,-36.847590397420795]}"
000000000000000000b8_0,n/a,1944,929,343,823,419,5776,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.68908718885345,-38.50588041190544]}"
000000000000000000b9_0,n/a,1707.5,950,313,457,536,2297.5,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.07616209621685,-37.68203546483942]}"
000000000000000000ba_0,n/a,1096,495,162,373,197,2526,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.43271258104758,-38.409221687334174]}"
000000000000000000bb_0,n/a,2534,1720,903.5,1291,2050,3236,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.34143459961734,-37.99617631969602]}"
000000000000000000bc_0,n/a,2747.5,2056,620.5,993.5,898,3652,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.63122653599243,-37.82783203545202]}"
000000000000000000bd_0,n/a,2561,2019.5,321.5,524,794,1225,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.26283201225687,-36.56704653419027]}"
000000000000000000be_0,n/a,1479,788,225,384.5,369,2059,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.6880898934772,-37.72156133734068]}"
000000000000000000bf_0,n/a,924,478.5,99,198.5,155,1997,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.008159629209,-37.77689755884244]}"
000000000000000000c0_0,n/a,3541.5,2158.5,527,819,1204,2571,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.14326624794057,-37.00263961545983]}"
000000000000000000c1_0,n/a,2918,1824.5,536,759.5,1198,2725.5,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.32795987035553,-37.679430350515474]}"
000000000000000000c2_0,n/a,2313,1759.5,473.5,648.5,676,2839,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.15791336135356,-37.675387931736935]}"
000000000000000000c3_0,n/a,3236,2566.5,715.5,998.5,1371,2132,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.32203098948034,-36.60315880861187]}"
000000000000000000c4_0,n/a,2081,917,237,579,277,4817,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.25421733409303,-38.382362060339]}"
000000000000000000c5_0,n/a,4456,3172.5,860,1253,1779,2940,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.34880078494712,-36.640708387488075]}"
000000000000000000c6_0,n/a,1871,1226,644,1001,899,3400,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.54437317086362,-38.19811759556609]}"
000000000000000000c7_0,n/a,2729.5,1791,449,600.5,749,1919,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.0811926618079,-37.030487389267535]}"
000000000000000000c8_0,n/a,3405.5,2134.5,488,733.5,1055,2422,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.9108766582207,-37.43975983271238]}"
000000000000000000c9_0,n/a,1619,798,236.5,362,431,2450,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.64955216778847,-37.734047919789944]}"
000000000000000000ca_0,n/a,2676.5,1693.5,468,722.5,897.5,2789,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.1531477160659,-38.141523732666556]}"
000000000000000000cb_0,n/a,4485,3302,1619.5,2244,3039,4407,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.59242389000033,-36.44245020428289]}"
000000000000000000cc_0,n/a,1356.5,649.5,208,352.5,291.5,2405,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.80639801639575,-37.757404117177046]}"
000000000000000000cd_0,n/a,4047,3032.5,1213.5,1700,2481,3461,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.55208953374336,-36.45574527048786]}"
000000000000000000ce_0,n/a,1922,1005.5,328,600,544.5,3417,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.32787003882711,-37.657511457582956]}"
000000000000000000cf_0,n/a,2341,1478.5,329.5,459,603,1849,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.1727309892597,-36.7100583274221]}"
000000000000000000d0_0,n/a,1896.5,982.5,261.5,573,467,3457,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.59727936681642,-38.203507487270805]}"
000000000000000000d1_0,n/a,3057,2106.5,630.5,935.5,945,3203,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.81600998993582,-37.85011025449818]}"
000000000000000000d2_0,n/a,3289,2217,639.5,938.5,1598,3023,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.50043640490648,-37.76207535665447]}"
000000000000000000d3_0,n/a,3761.5,2709,549,793,1233,2092,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.93557575425214,-36.46032667843687]}"
000000000000000000d4_0,n/a,1896.5,906.5,261,627.5,340.5,4319.5,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.16150204820818,-37.54980345501703]}"
000000000000000000d5_0,n/a,1625,939.5,235,359.5,313.5,2104,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.38608544351993,-37.75057692101774]}"
000000000000000000d6_0,n/a,3118.5,2286.5,506,736.5,1071,1994,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.4659410979963,-37.834659231611326]}"
000000000000000000d7_0,n/a,2676,1609,460.5,704.5,713,2833,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.76345854581484,-37.83780333510575]}"
000000000000000000d8_0,n/a,2783,1664.5,583,949,1661,2746,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.51579759626492,-36.45619442812992]}"
000000000000000000d9_0,n/a,4108,4008,1308,1746,1831,2722,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.87341691087292,-37.69577968868645]}"
000000000000000000da_0,n/a,2048,1237,337.5,490.5,496,2379,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.2200722047328,-37.91613642788097]}"
000000000000000000db_0,n/a,2388.5,1386.5,474,872.5,729,4242,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.4331571644078,-37.725963082232866]}"
000000000000000000dc_0,n/a,4058.5,2691,752.5,1096,1625,2609,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.94797250517297,-36.43310772532805]}"
000000000000000000dd_0,n/a,2493.5,1820.5,734.5,1019,1063,3019.5,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9225501826324,-37.5601340807844]}"
000000000000000000de_0,n/a,1039,574,342.5,421,357,2022,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.5951279844164,-37.99312204773001]}"
000000000000000000df_0,n/a,2450,1613.5,508,717.5,1040,1815,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.68521985884988,-37.65975724579326]}"
000000000000000000e0_0,n/a,1848,958.5,228.5,546,299.5,5008,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.0450803873863,-37.88200044708443]}"
000000000000000000e1_0,n/a,3313,2667.5,895,1237,1249,3817,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.4827441680912,-38.514594070161394]}"
000000000000000000e2_0,n/a,2237,1176,432,814,708,4048,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.79598670766367,-38.63784292714259]}"
000000000000000000e3_0,n/a,2941.5,1931.5,486,725.5,1025,2193,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.04714651253977,-36.980900385584135]}"
000000000000000000e4_0,n/a,1390,791,453,660,542,2417,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.5666513899098,-38.36996530941815]}"
000000000000000000e5_0,n/a,2959,2856.5,1289,1721,2258,2551,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.36613826993062,-38.230906103436446]}"
000000000000000000e6_0,n/a,3397,2123.5,1119,1676,2647,3782,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.2937340580306,-36.3508220453027]}"
000000000000000000e7_0,n/a,2662,1504,481,775.5,855,2958,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.5708688974633,-38.21365844998135]}"
000000000000000000e8_0,n/a,1528,773,249.5,406,397.5,2273,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.7836706397075,-37.72982583795458]}"
000000000000000000e9_0,n/a,2254,1449,486,689.5,814.5,2864,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.79984031482167,-37.801511397627316]}"
000000000000000000ea_0,n/a,4453,3158,726.5,1088,1769,3024,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.09116396146163,-36.670712117977665]}"
000000000000000000eb_0,n/a,3590.5,3130.5,950,1147.5,1505,2521,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.66824169998,-37.51396067518066]}"
000000000000000000ec_0,n/a,2279.5,2008,1053,1254,1419,2072,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.72097280715784,-37.62804671626384]}"
000000000000000000ed_0,n/a,4857,3863.5,1538,2166,3073,4071,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.20237539363563,-36.41334478907742]}"
000000000000000000ee_0,n/a,4318,3094.5,775.5,1134,1704,2622,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.03519891926098,-36.46275212970399]}"
000000000000000000ef_0,n/a,3544,2644,625.5,1144,1365,3030,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.14614085684974,-36.6274133212831]}"
000000000000000000f0_0,n/a,2589,1332,421,835,642,4152,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.57365367484408,-38.55124533375347]}"
000000000000000000f1_0,n/a,2309.5,1751.5,493.5,718,958.5,2332,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.41455746374467,-37.87768853372065]}"
000000000000000000f2_0,n/a,2160.5,1342,370.5,542,682.5,2020,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.25600481609757,-36.85540574039264]}"
000000000000000000f3_0,n/a,3055,2133,1531,1643.5,1622,3444,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.32374236280202,-38.52348739147418]}"
000000000000000000f4_0,n/a,3977,2496,843,1300,1774,4014,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.63276282053914,-38.53238071278696]}"
000000000000000000f5_0,n/a,2748,1667.5,800.5,1212,1973,2924,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.28241528545067,-36.48062860385797]}"
000000000000000000f6_0,n/a,2281.5,1776.5,545,851,1304,2219,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.3847333963119,-38.0396547794474]}"
000000000000000000f7_0,n/a,3806.5,2345.5,427.5,718.5,1243,2400,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.9857915786344,-37.00434641449966]}"
000000000000000000f8_0,n/a,3518,2791.5,970,1133,1754,2663,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.19752449110138,-36.7558724069122]}"
000000000000000000f9_0,n/a,4026,3312,946,1208,1538,2710,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.73831944070503,-38.07918065194866]}"
000000000000000000fa_0,n/a,1401,714,207.5,369,326,2756.5,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.75636185507028,-37.679699845100714]}"
000000000000000000fb_0,n/a,3321,2620,448,706,959,2304,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.77163778918217,-37.53507108435747]}"
000000000000000000fc_0,n/a,1931.5,1112,479,724,880.5,3454,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.82068122941325,-37.67655574160629]}"
000000000000000000fd_0,n/a,1616.5,814.5,193.5,467,388,2864,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.22950451521604,-37.71527313035185]}"
000000000000000000fe_0,n/a,1668,749,192.5,480.5,212,4908,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.94806233670138,-37.60513967651879]}"
000000000000000000ff_0,n/a,662,292,91,196,117,2248,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.25538514396237,-38.3042086306206]}"
00000000000000000100_0,n/a,3092.5,2074.5,602,868.5,1510,3032,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.3863503638233,-37.79261807631453]}"
00000000000000000101_0,n/a,2937,2095.5,840.5,1071,1359,2302,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.13320511675843,-37.00632270812472]}"
00000000000000000102_0,n/a,1830.5,916,244.5,501.5,416,3278,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.27019819758667,-37.61106855739398]}"
00000000000000000103_0,n/a,2932.5,2082.5,682,911.5,1200,2336,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.72088297562942,-37.75354136145533]}"
00000000000000000104_0,n/a,2348,1182.5,410,854.5,462,7366,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.1683292443675,-38.31930032739381]}"
00000000000000000105_0,n/a,3062.5,2044.5,596,915.5,1390,2864,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.27998983418357,-37.848223792401534]}"
00000000000000000106_0,n/a,2828,1845,493,694,957,2114,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.28690686187127,-37.91568727023891]}"
00000000000000000107_0,n/a,3604.5,2709.5,579.5,870,1205,2230,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.45749693432558,-36.81794599304485]}"
00000000000000000108_0,n/a,3319.5,2391.5,681,960.5,1267,2537,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.19527870289107,-36.82558167295987]}"
00000000000000000109_0,n/a,3061.5,2040,535.5,770.5,864.5,2865,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.60858899083263,-37.71671043480644]}"
0000000000000000010a_0,n/a,2466.5,1211.5,403.5,842,561,4900,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[143.93494693355325,-37.808428425315036]}"
0000000000000000010b_0,n/a,1492,742,236.5,531,343.5,3519,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.22887569451714,-37.67934051898706]}"
0000000000000000010c_0,n/a,3143,1942,459,860,824,3818,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.62081522726035,-38.18491236088953]}"
0000000000000000010d_0,n/a,1985.5,1390,603,918,1415,2456,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.27235415426853,-37.941738413478376]}"
0000000000000000010e_0,n/a,3914,3228,2024.5,2175.5,2343,3435,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.5103178730318,-37.66712343112304]}"
0000000000000000010f_0,n/a,2938,2217.5,850,1175,1793,2759,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.47043267441688,-37.89547517634622]}"
00000000000000000110_0,n/a,3160,2121,723.5,1166,1934,3170,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[144.4772598705762,-36.45745206952769]}"
00000000000000000111_0,n/a,3923,3027,896,1186,1552,2756,0,Land,"{""geodesic"":false,""type"":""Point"",""coordinates"":[146.69268502427175,-38.076126379982654]}"
